Review_Text,Detected_Language,Translation_Applied,Translated_Text,Cleaned_Text,BERT_Text,Sentiment,Label_ID,Word_Count,no,source,location,Confidence,Positive Score,Negative Score,Reason / Notes,Aspect(s),Risk Type(s),Traveller Suitability,Hotel Improvement Insight
Everything good Specially staff behaviour,translation_package_not_installed,False,Everything good Specially staff behaviour,everything good specially staff behaviour,Everything good Specially staff behaviour,positive,2,5,29,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,medium,0.76,0.08,Positive wording is stronger than negative wording; main aspect(s): Staff / Service.,Staff / Service,Low Risk,Suitable for guests who value helpful service.,Maintain responsive and friendly staff service.
Everything good and suitable with the price -Sabrina,translation_package_not_installed,False,Everything good and suitable with the price -Sabrina,everything good and suitable with the price sabrina,Everything good and suitable with the price -Sabrina,positive,2,8,52,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,medium,0.76,0.08,Positive wording is stronger than negative wording; main aspect(s): Value / Price.,Value / Price,Low Risk,Suitable for budget-conscious travellers.,Continue promoting value-for-money positioning.
Everything seems to be fine. The location was great with everything seems to be nearby.,translation_package_not_installed,False,Everything seems to be fine. The location was great with everything seems to be nearby.,everything seems to be fine the location was great with everything seems to be nearby,Everything seems to be fine. The location was great with everything seems to be nearby.,positive,2,15,93,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,medium,0.76,0.08,Positive wording is stronger than negative wording; main aspect(s): Location.,Location,Low Risk,Suitable for tourists and shoppers who want a central Bukit Bintang location.,Maintain location-based selling points and highlight nearby attractions.
Everywhere is walking distance here,translation_package_not_installed,False,Everywhere is walking distance here,everywhere is walking distance here,Everywhere is walking distance here,positive,2,5,35,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.8,0.08,Positive wording is stronger than negative wording; main aspect(s): Location.,Location,Low Risk,Suitable for tourists and shoppers who want a central Bukit Bintang location.,Maintain location-based selling points and highlight nearby attractions.
"For the solo travellers it’s a good choice and am cordially thankful to Raisha, who’s so friendly and informative for my trip",translation_package_not_installed,False,"For the solo travellers it’s a good choice and am cordially thankful to Raisha, who’s so friendly and informative for my trip",for the solo travellers it s a good choice and am cordially thankful to raisha who s so friendly and informative for my trip,"For the solo travellers it’s a good choice and am cordially thankful to Raisha, who’s so friendly and informative for my trip",positive,2,24,40,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.8,0.08,Positive wording is stronger than negative wording; main aspect(s): Staff / Service.,Staff / Service,Low Risk,Suitable for guests who value helpful service.,Maintain responsive and friendly staff service.
Good Location close shopping and food See you again soon,translation_package_not_installed,False,Good Location close shopping and food See you again soon,good location close shopping and food see you again soon,Good Location close shopping and food See you again soon,positive,2,10,89,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.84,0.08,Positive wording is stronger than negative wording; main aspect(s): Location.,Location,Low Risk,Suitable for tourists and shoppers who want a central Bukit Bintang location.,Maintain location-based selling points and highlight nearby attractions.
Good device by nazim. Friendly staff and cheaper price,translation_package_not_installed,False,Good device by nazim. Friendly staff and cheaper price,good device by nazim friendly staff and cheaper price,Good device by nazim. Friendly staff and cheaper price,positive,2,9,43,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.88,0.08,"Positive wording is stronger than negative wording; main aspect(s): Staff / Service, Value / Price.","Staff / Service, Value / Price",Low Risk,Suitable for budget-conscious travellers.,Maintain responsive and friendly staff service.
Good for a budget stay. Excellent location. There is NO table as promised though. Apparently only early check ins will get the table. Don’t market as table provided.,translation_package_not_installed,False,Good for a budget stay. Excellent location. There is NO table as promised though. Apparently only early check ins will get the table. Don’t market as table provided.,good for a budget stay excellent location there is no table as promised though apparently only early check ins will get the table don t market as table provided,Good for a budget stay. Excellent location. There is NO table as promised though. Apparently only early check ins will get the table. Don’t market as table provided.,positive,2,29,2,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.8,0.08,"Positive wording is stronger than negative wording; main aspect(s): Staff / Service, Location, Value / Price.","Staff / Service, Location, Value / Price",Low Risk,Suitable for tourists and shoppers who want a central Bukit Bintang location.,Maintain location-based selling points and highlight nearby attractions.
"Good location and friendly staff,tq sofia fr ur hospitality..",translation_package_not_installed,False,"Good location and friendly staff,tq sofia fr ur hospitality..",good location and friendly staff tq sofia fr ur hospitality,"Good location and friendly staff,tq sofia fr ur hospitality..",positive,2,10,41,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.96,0.08,"Positive wording is stronger than negative wording; main aspect(s): Staff / Service, Location.","Staff / Service, Location",Low Risk,Suitable for tourists and shoppers who want a central Bukit Bintang location.,Maintain location-based selling points and highlight nearby attractions.
Good location n friendly staff name sofia..tq sofia..😘✨,translation_package_not_installed,False,Good location n friendly staff name sofia..tq sofia..😘✨,good location n friendly staff name sofia tq sofia positive emoji,Good location n friendly staff name sofia..tq sofia..😘 positive emoji,positive,2,11,65,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.96,0.08,"Positive wording is stronger than negative wording; main aspect(s): Staff / Service, Location.","Staff / Service, Location",Low Risk,Suitable for tourists and shoppers who want a central Bukit Bintang location.,Maintain location-based selling points and highlight nearby attractions.
"Good location, very nice spot.",translation_package_not_installed,False,"Good location, very nice spot.",good location very nice spot,"Good location, very nice spot.",positive,2,5,76,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.96,0.08,Positive wording is stronger than negative wording; main aspect(s): Location.,Location,Low Risk,Suitable for tourists and shoppers who want a central Bukit Bintang location.,Maintain location-based selling points and highlight nearby attractions.
Good price Friendly staff Thank you,translation_package_not_installed,False,Good price Friendly staff Thank you,good price friendly staff thank you,Good price Friendly staff Thank you,positive,2,6,87,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.88,0.08,"Positive wording is stronger than negative wording; main aspect(s): Staff / Service, Value / Price.","Staff / Service, Value / Price",Low Risk,Suitable for budget-conscious travellers.,Maintain responsive and friendly staff service.
"Good service clean room, thank you for your help Sofia",translation_package_not_installed,False,"Good service clean room, thank you for your help Sofia",good service clean room thank you for your help sofia,"Good service clean room, thank you for your help Sofia",positive,2,10,36,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.96,0.08,"Positive wording is stronger than negative wording; main aspect(s): Cleanliness, Staff / Service, Room Comfort.","Cleanliness, Staff / Service, Room Comfort",Low Risk,Suitable for guests who value helpful service.,Maintain responsive and friendly staff service.
